Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
22/6/2008,1.406,0.074,240.530,5.800,0.000,0.000,19.000
14/4/2007,0.288,0.090,241.170,1.200,0.000,0.000,0.000
23/10/2008,0.872,0.136,240.830,3.600,0.000,0.000,1.000
23/8/2007,0.224,0.144,241.910,1.200,0.000,0.000,0.000
13/7/2008,0.380,0.096,242.010,1.600,0.000,0.000,0.000
28/8/2007,0.218,0.130,241.050,1.000,0.000,0.000,0.000
2/5/2007,0.750,0.074,237.420,3.200,0.000,0.000,0.000
13/2/2008,0.304,0.082,245.610,1.200,0.000,0.000,0.000
12/4/2007,0.226,0.000,242.770,1.000,0.000,0.000,0.000
17/11/2008,0.322,0.084,244.080,1.400,0.000,0.000,0.000
2/7/2007,0.116,0.000,241.100,0.600,0.000,0.000,0.000
30/9/2008,2.678,0.000,236.900,11.200,0.000,0.000,18.000
31/1/2008,0.442,0.000,244.820,2.000,0.000,0.000,0.000
18/8/2007,0.208,0.136,241.940,1.000,0.000,0.000,0.000
18/2/2007,2.420,0.080,239.680,10.000,0.000,0.000,0.000
14/9/2008,0.256,0.000,241.550,1.200,0.000,0.000,0.000
16/11/2007,0.334,0.110,244.180,1.400,0.000,0.000,0.000
16/12/2007,0.410,0.224,247.300,1.800,0.000,0.000,0.000
29/2/2008,1.506,0.000,234.830,6.400,0.000,0.000,16.000
20/3/2008,3.764,0.070,241.300,16.400,0.000,0.000,0.000
24/1/2007,1.708,0.198,239.250,7.200,0.000,4.000,18.000
31/5/2008,2.118,0.194,242.370,8.800,0.000,0.000,19.000
6/3/2008,1.426,0.108,243.280,5.800,0.000,1.000,0.000
12/8/2008,0.174,0.152,240.520,0.800,0.000,0.000,1.000
3/10/2008,0.308,0.076,241.350,1.200,0.000,0.000,1.000
24/10/2008,0.340,0.096,245.800,1.400,0.000,1.000,0.000
2/10/2007,1.616,0.290,238.670,6.800,0.000,1.000,0.000
29/1/2007,0.512,0.000,242.920,2.000,0.000,0.000,0.000
4/9/2008,0.220,0.000,242.940,1.000,0.000,0.000,1.000
16/7/2008,0.388,0.248,240.700,1.800,0.000,1.000,1.000
14/8/2008,0.080,0.000,241.380,0.200,0.000,0.000,1.000
14/7/2008,0.264,0.126,240.520,1.400,0.000,0.000,1.000
27/1/2008,1.502,0.262,240.750,6.400,0.000,0.000,0.000
3/11/2008,0.602,0.182,242.530,2.800,0.000,0.000,0.000
4/1/2008,2.650,0.000,239.180,11.000,0.000,0.000,17.000
26/3/2008,0.302,0.084,244.740,1.200,0.000,1.000,0.000
13/7/2008,0.302,0.200,240.390,1.600,0.000,1.000,1.000
12/12/2008,0.222,0.052,247.720,1.000,0.000,0.000,0.000
12/9/2007,0.236,0.116,242.900,1.200,0.000,0.000,0.000
7/11/2007,1.322,0.000,236.360,5.600,0.000,0.000,17.000
10/4/2008,0.754,0.240,239.570,3.400,1.000,0.000,1.000
8/1/2007,0.290,0.130,238.320,1.400,0.000,0.000,0.000
3/7/2007,0.270,0.086,238.710,1.200,0.000,0.000,0.000
16/9/2007,0.224,0.112,242.920,1.000,0.000,2.000,0.000
3/11/2007,0.204,0.000,242.030,0.800,0.000,0.000,0.000
31/12/2007,1.618,0.092,238.790,6.800,0.000,0.000,17.000
30/5/2008,1.258,0.000,237.670,5.200,0.000,0.000,18.000
7/8/2007,1.472,0.116,232.600,6.400,0.000,0.000,16.000
9/4/2007,0.948,0.114,241.100,4.600,0.000,0.000,9.000
30/9/2007,0.358,0.166,237.500,1.600,0.000,1.000,0.000
16/4/2007,0.310,0.262,241.540,1.600,0.000,1.000,0.000
23/11/2007,2.084,0.346,239.180,8.800,0.000,1.000,0.000
4/1/2007,1.898,0.110,240.390,8.000,0.000,0.000,18.000
21/8/2007,0.152,0.068,239.460,0.800,0.000,0.000,0.000
21/11/2008,0.966,0.000,239.260,4.000,0.000,0.000,0.000
27/12/2006,1.256,0.000,242.240,5.200,0.000,0.000,0.000
26/12/2006,0.858,0.000,243.250,3.600,0.000,0.000,0.000
18/3/2008,2.746,0.106,237.720,11.600,0.000,0.000,18.000
7/2/2007,1.624,0.258,237.920,6.800,0.000,0.000,17.000
21/8/2008,0.160,0.122,240.990,0.800,0.000,0.000,0.000
12/9/2007,0.122,0.000,240.550,0.600,0.000,0.000,0.000
16/6/2008,0.326,0.266,241.130,1.600,0.000,1.000,1.000
24/12/2006,0.470,0.082,238.650,2.000,0.000,0.000,0.000
15/1/2007,2.004,0.252,237.250,8.400,0.000,1.000,17.000
3/3/2008,0.536,0.000,242.330,2.200,0.000,0.000,0.000
5/7/2008,1.428,0.176,239.140,6.000,1.000,19.000,1.000
14/7/2008,1.456,0.300,238.680,6.200,1.000,0.000,18.000
14/12/2007,4.448,0.082,237.720,18.600,38.000,8.000,17.000
26/6/2008,0.234,0.108,239.550,1.000,0.000,0.000,1.000
4/10/2007,0.404,0.170,238.870,1.800,0.000,1.000,0.000
22/5/2007,0.714,0.000,233.890,3.000,0.000,0.000,0.000
26/9/2008,1.370,0.532,240.030,6.000,0.000,1.000,0.000
3/11/2007,0.232,0.000,243.320,1.000,0.000,0.000,0.000
13/9/2008,1.028,0.164,239.020,4.400,0.000,1.000,10.000
27/7/2007,0.184,0.000,239.250,0.800,0.000,0.000,0.000
17/2/2008,1.816,0.316,238.930,7.600,0.000,2.000,0.000
28/10/2007,0.312,0.100,238.590,1.400,0.000,0.000,0.000
22/7/2008,0.316,0.224,240.800,1.600,0.000,0.000,1.000
1/1/2007,3.498,0.108,238.410,14.600,0.000,0.000,18.000
9/3/2007,0.232,0.000,244.390,1.000,0.000,0.000,0.000
17/4/2008,0.364,0.108,242.400,1.600,0.000,1.000,0.000
3/2/2007,3.186,0.220,240.250,13.200,0.000,0.000,18.000
13/8/2007,1.250,0.142,233.570,5.400,0.000,1.000,17.000
6/8/2008,0.160,0.124,241.440,0.800,0.000,0.000,1.000
13/2/2007,0.354,0.098,240.620,1.600,0.000,0.000,0.000
5/11/2008,4.530,0.126,236.340,19.800,14.000,0.000,0.000
2/6/2008,0.298,0.096,231.950,1.400,0.000,0.000,1.000
21/11/2007,0.230,0.000,245.470,1.000,0.000,0.000,0.000
6/3/2008,1.322,0.072,238.150,5.400,0.000,2.000,0.000
25/11/2007,0.354,0.144,243.950,1.600,0.000,0.000,0.000
29/1/2008,1.638,0.092,241.310,6.800,0.000,0.000,18.000
10/10/2007,0.232,0.000,238.320,1.000,0.000,0.000,0.000
25/9/2007,0.704,0.000,237.210,3.000,0.000,0.000,0.000
25/12/2007,1.958,0.078,238.910,8.200,0.000,0.000,0.000
31/5/2008,1.238,0.000,241.760,5.000,0.000,0.000,19.000
7/5/2007,0.212,0.088,238.280,1.000,0.000,0.000,0.000
12/12/2008,1.638,0.080,237.250,6.800,0.000,0.000,17.000
26/8/2007,0.166,0.096,241.610,0.800,0.000,1.000,0.000
14/5/2007,0.296,0.190,236.980,1.400,0.000,0.000,0.000
28/12/2007,1.468,0.160,245.080,6.000,0.000,0.000,18.000
29/7/2008,0.506,0.228,242.890,2.400,0.000,1.000,1.000
30/7/2007,0.270,0.212,235.180,1.400,0.000,0.000,0.000
5/4/2008,2.190,0.310,238.360,9.200,0.000,0.000,18.000
10/12/2007,0.472,0.098,243.860,2.000,0.000,0.000,0.000
15/6/2008,1.350,0.080,240.010,5.600,0.000,0.000,18.000
30/10/2007,0.212,0.000,242.230,0.800,0.000,0.000,0.000
27/1/2007,0.224,0.000,244.600,1.000,0.000,0.000,0.000
30/5/2007,1.210,0.050,232.200,5.200,0.000,0.000,17.000
13/10/2007,0.428,0.114,242.200,1.800,1.000,0.000,0.000
31/1/2008,3.308,0.224,239.720,13.800,1.000,0.000,18.000
17/2/2007,1.862,0.522,237.850,8.400,0.000,1.000,18.000
6/2/2007,0.322,0.124,241.780,1.400,0.000,0.000,0.000
24/7/2007,0.360,0.252,236.600,1.800,0.000,0.000,0.000
18/10/2007,1.402,0.064,244.180,5.600,0.000,0.000,19.000
1/12/2008,0.806,0.046,248.390,3.400,0.000,0.000,0.000
25/10/2008,0.288,0.074,242.670,1.200,0.000,0.000,0.000
7/6/2008,2.162,0.380,238.870,9.200,0.000,7.000,19.000
25/2/2008,0.214,0.000,241.190,0.800,0.000,0.000,0.000
20/2/2008,0.668,0.110,241.070,2.800,0.000,0.000,0.000
12/11/2007,1.352,0.058,239.690,5.600,0.000,0.000,18.000
9/3/2008,3.988,0.076,238.470,16.800,0.000,0.000,17.000
14/2/2008,1.328,0.000,237.360,5.600,0.000,0.000,18.000
11/10/2007,1.296,0.050,239.220,5.400,0.000,0.000,18.000
12/9/2008,2.314,0.352,238.090,9.800,0.000,0.000,18.000
12/9/2008,0.228,0.096,239.750,1.000,0.000,2.000,1.000
8/3/2008,1.742,0.138,241.240,7.200,1.000,0.000,0.000
7/7/2008,0.742,0.396,240.790,3.400,1.000,1.000,0.000
11/8/2007,0.304,0.244,233.970,1.600,0.000,0.000,0.000
1/9/2008,0.306,0.218,239.690,1.600,0.000,0.000,0.000
19/12/2006,2.372,0.000,240.810,9.800,0.000,0.000,18.000
1/2/2007,0.238,0.000,243.340,1.000,0.000,0.000,0.000
12/3/2007,3.218,0.176,238.970,13.400,0.000,36.000,0.000
29/8/2007,0.212,0.102,240.590,1.000,0.000,0.000,0.000
17/9/2007,4.290,0.282,232.510,18.400,37.000,0.000,16.000
9/6/2008,0.160,0.000,242.070,0.600,0.000,0.000,1.000
23/10/2007,0.682,0.088,242.910,2.800,0.000,2.000,0.000
23/1/2008,2.422,0.056,239.090,10.000,0.000,0.000,17.000
3/6/2007,3.544,0.112,231.850,15.200,37.000,1.000,16.000
8/2/2008,0.230,0.000,245.300,1.000,0.000,0.000,0.000
19/2/2008,1.388,0.060,241.860,5.800,0.000,0.000,0.000
12/3/2008,1.820,0.000,239.040,7.600,0.000,0.000,0.000
8/8/2007,0.172,0.094,235.280,0.800,0.000,0.000,0.000
30/5/2008,1.674,0.114,240.860,7.000,0.000,0.000,18.000
9/6/2008,2.716,0.350,234.110,11.800,1.000,23.000,18.000
10/9/2008,1.288,0.082,237.320,5.400,0.000,1.000,17.000
5/4/2008,2.084,0.324,239.420,8.800,0.000,0.000,18.000
10/4/2008,2.764,0.090,238.170,11.600,0.000,2.000,1.000
11/5/2008,0.602,0.212,241.460,2.800,0.000,0.000,1.000
6/6/2008,0.206,0.000,240.350,1.000,0.000,0.000,0.000
11/10/2007,0.406,0.194,239.730,1.800,0.000,0.000,0.000
5/10/2007,1.430,0.152,235.690,6.000,0.000,0.000,17.000
7/10/2007,3.558,0.046,239.070,14.800,0.000,37.000,18.000
5/1/2007,2.702,0.222,234.970,11.400,0.000,0.000,17.000
18/3/2007,0.430,0.106,242.300,1.800,1.000,0.000,0.000
4/6/2007,1.240,0.056,231.670,5.200,0.000,0.000,17.000
5/3/2008,0.290,0.086,240.450,1.200,0.000,2.000,0.000
29/1/2007,1.794,0.234,236.280,7.600,0.000,1.000,17.000
9/4/2007,0.302,0.108,240.750,1.200,0.000,1.000,0.000
29/7/2007,0.178,0.098,238.600,0.800,0.000,0.000,0.000
7/10/2007,1.512,0.160,237.460,6.400,0.000,1.000,17.000
14/10/2007,0.294,0.060,240.570,1.200,0.000,0.000,0.000
3/7/2008,0.362,0.090,240.100,1.600,0.000,0.000,1.000
10/12/2007,0.508,0.116,247.270,2.200,0.000,0.000,0.000
6/10/2007,0.282,0.000,240.580,1.200,0.000,0.000,0.000
8/12/2008,2.414,0.100,241.910,10.000,0.000,0.000,18.000
24/7/2008,0.430,0.218,240.240,2.000,0.000,0.000,1.000
9/11/2007,0.316,0.100,238.960,1.400,0.000,0.000,0.000
25/9/2008,1.546,0.426,240.210,6.600,0.000,1.000,0.000
17/12/2006,1.810,0.206,239.910,7.600,0.000,0.000,18.000
17/12/2006,2.756,0.138,236.410,11.600,2.000,0.000,17.000
20/8/2007,1.618,0.198,241.830,7.000,0.000,20.000,0.000
11/3/2007,2.382,0.052,240.910,9.800,0.000,0.000,0.000
31/1/2007,0.396,0.228,240.340,1.800,0.000,1.000,0.000
3/12/2008,1.776,0.282,241.490,7.400,0.000,0.000,0.000
12/6/2008,0.466,0.122,242.410,2.200,0.000,0.000,0.000
15/5/2007,1.688,0.242,235.940,7.200,0.000,0.000,17.000
13/7/2007,0.156,0.000,240.000,0.600,0.000,0.000,0.000
20/11/2007,2.318,0.074,239.810,9.600,0.000,1.000,0.000
31/10/2008,0.298,0.076,243.600,1.200,0.000,0.000,0.000
25/2/2008,0.296,0.096,239.970,1.200,0.000,1.000,0.000
12/12/2008,0.330,0.090,247.040,1.400,0.000,0.000,0.000
11/12/2008,1.398,0.058,242.020,5.800,0.000,0.000,18.000
11/11/2008,0.520,0.302,242.120,2.400,0.000,2.000,0.000
23/8/2008,0.260,0.264,243.580,1.400,0.000,0.000,1.000
17/3/2008,1.344,0.082,235.670,5.600,0.000,0.000,17.000
8/11/2008,1.880,0.164,239.530,7.800,0.000,2.000,17.000
15/9/2007,0.744,0.112,242.490,3.000,0.000,0.000,0.000
1/10/2008,0.348,0.096,242.320,1.400,0.000,0.000,0.000
10/6/2008,0.212,0.000,239.200,1.000,0.000,0.000,1.000
11/7/2007,0.274,0.156,240.900,1.400,0.000,0.000,0.000
30/1/2008,0.398,0.048,239.430,1.800,0.000,0.000,0.000
31/8/2008,1.528,0.354,244.000,6.400,0.000,2.000,19.000
31/12/2007,1.452,0.000,245.050,5.800,0.000,0.000,18.000
24/1/2008,2.354,0.118,237.330,10.000,0.000,0.000,0.000
11/9/2007,0.180,0.070,238.360,0.800,0.000,0.000,0.000
3/3/2007,0.314,0.124,241.640,1.400,0.000,0.000,0.000
26/11/2007,2.182,0.280,238.410,9.200,0.000,0.000,0.000
23/10/2008,1.434,0.082,238.610,6.000,0.000,0.000,1.000
13/1/2008,3.740,0.112,235.310,15.800,1.000,0.000,17.000
3/10/2007,0.280,0.064,241.590,1.200,0.000,1.000,0.000
6/11/2008,2.812,0.076,237.260,11.800,0.000,0.000,0.000
1/10/2008,0.240,0.000,244.190,1.000,0.000,0.000,0.000
18/9/2007,0.186,0.062,239.750,0.800,0.000,0.000,0.000
11/11/2008,1.818,0.062,237.230,7.600,0.000,0.000,18.000
8/8/2008,0.174,0.148,239.450,0.800,0.000,0.000,1.000
7/10/2008,0.490,0.070,240.090,2.200,0.000,0.000,1.000
13/2/2008,3.556,0.000,237.160,15.000,38.000,0.000,17.000
10/7/2007,2.578,0.148,237.810,11.800,0.000,1.000,17.000
1/9/2007,1.806,0.316,240.810,7.600,0.000,1.000,0.000
1/10/2008,0.250,0.000,244.440,1.000,0.000,0.000,1.000
27/8/2008,0.176,0.152,240.920,0.800,0.000,0.000,1.000
3/5/2008,2.570,0.442,243.100,10.600,0.000,1.000,1.000
26/3/2008,0.298,0.082,244.470,1.200,0.000,1.000,0.000
2/3/2008,0.372,0.204,243.420,1.600,0.000,2.000,0.000
21/8/2008,0.260,0.278,241.900,1.400,0.000,1.000,0.000
16/7/2007,0.220,0.112,242.960,1.000,0.000,1.000,0.000
27/11/2008,0.290,0.054,246.700,1.200,0.000,0.000,0.000
22/7/2007,0.296,0.204,235.830,1.400,0.000,0.000,0.000
18/4/2007,0.346,0.134,241.140,1.600,0.000,0.000,0.000
28/12/2007,3.838,0.222,243.670,15.800,0.000,1.000,18.000
24/12/2006,1.472,0.000,238.730,6.200,0.000,0.000,0.000
14/8/2007,0.214,0.106,239.100,1.000,0.000,0.000,0.000
30/8/2008,0.160,0.138,240.040,0.800,0.000,1.000,1.000
14/4/2007,0.308,0.112,239.290,1.400,0.000,0.000,0.000
27/9/2007,0.378,0.196,241.830,1.800,0.000,0.000,0.000
21/8/2008,0.080,0.000,239.110,0.200,0.000,0.000,0.000
8/6/2008,1.570,0.000,242.960,6.600,1.000,0.000,19.000
28/6/2007,0.222,0.108,237.300,1.000,0.000,1.000,0.000
29/9/2008,0.236,0.000,241.230,1.000,0.000,0.000,1.000
30/9/2008,0.346,0.130,241.370,1.400,0.000,0.000,1.000
2/2/2008,0.234,0.000,244.450,1.000,0.000,0.000,0.000
14/1/2007,2.142,0.154,239.370,9.400,0.000,1.000,0.000
8/7/2008,2.274,0.178,236.980,9.600,1.000,0.000,18.000
1/8/2007,1.108,0.000,233.630,4.600,0.000,0.000,17.000
8/5/2007,1.390,0.000,233.580,5.800,0.000,0.000,17.000
16/10/2008,1.820,0.064,239.040,7.600,0.000,0.000,18.000
21/10/2008,2.544,0.000,237.210,10.600,0.000,1.000,18.000
25/9/2007,0.258,0.194,240.680,1.200,0.000,1.000,0.000
8/1/2007,0.380,0.158,238.270,1.800,0.000,0.000,0.000
8/11/2008,0.258,0.060,240.240,1.200,0.000,0.000,0.000
15/1/2007,0.314,0.142,242.660,1.400,0.000,0.000,0.000
9/1/2008,0.298,0.070,243.010,1.200,0.000,0.000,0.000
28/1/2008,2.702,0.052,234.710,11.600,0.000,0.000,0.000
20/4/2007,0.382,0.216,240.290,1.800,0.000,0.000,0.000
17/3/2008,0.406,0.228,242.970,1.800,0.000,0.000,0.000
3/9/2008,0.216,0.078,239.350,1.000,0.000,0.000,1.000
23/12/2007,0.726,0.048,246.210,3.000,0.000,0.000,0.000
1/8/2007,0.170,0.100,237.010,0.800,0.000,0.000,0.000
22/5/2007,1.232,0.222,235.930,5.200,0.000,4.000,0.000
9/11/2008,0.630,0.000,240.910,2.600,0.000,1.000,0.000
22/5/2007,0.284,0.058,240.330,1.200,0.000,0.000,0.000
9/5/2007,0.366,0.072,237.770,1.600,0.000,3.000,0.000
18/11/2008,1.534,0.186,236.560,6.400,2.000,2.000,17.000
4/4/2008,1.922,0.188,236.760,8.000,0.000,0.000,17.000
20/12/2006,3.230,0.310,236.870,13.600,0.000,1.000,17.000
18/7/2008,0.342,0.212,238.840,1.600,0.000,0.000,1.000
11/1/2007,7.710,0.574,230.660,33.400,36.000,34.000,16.000
22/8/2007,0.178,0.102,239.790,0.800,0.000,0.000,0.000
15/4/2007,0.218,0.000,242.090,1.000,0.000,0.000,0.000
11/3/2008,2.016,0.138,239.040,8.600,0.000,6.000,18.000
23/3/2007,0.210,0.000,244.140,0.800,0.000,0.000,0.000
26/5/2008,2.208,0.244,241.120,9.200,1.000,0.000,18.000
22/1/2007,0.406,0.250,245.260,1.800,0.000,0.000,0.000
31/5/2007,0.786,0.050,234.330,3.400,0.000,0.000,0.000
7/1/2007,1.874,0.202,239.520,7.800,0.000,1.000,18.000
24/1/2008,1.684,0.000,233.590,7.200,0.000,0.000,0.000
29/1/2008,1.610,0.046,241.900,6.800,0.000,0.000,18.000
6/7/2008,0.210,0.100,242.090,1.000,0.000,0.000,1.000
24/4/2007,0.238,0.082,234.340,1.000,0.000,0.000,0.000
17/10/2007,0.386,0.000,244.310,1.600,0.000,0.000,0.000
18/8/2007,0.104,0.000,241.890,0.400,0.000,0.000,0.000
10/10/2008,0.880,0.060,238.150,3.600,0.000,0.000,1.000
1/6/2008,0.266,0.130,242.460,1.200,0.000,0.000,1.000
5/2/2007,0.262,0.000,243.200,1.000,0.000,0.000,0.000
20/8/2008,0.290,0.184,242.870,1.800,0.000,0.000,2.000
20/10/2008,0.342,0.096,242.510,1.400,0.000,0.000,1.000
3/8/2008,0.138,0.000,238.020,0.600,0.000,0.000,1.000
3/12/2008,1.356,0.064,243.010,5.600,0.000,0.000,18.000
1/12/2007,1.414,0.100,243.490,5.800,0.000,0.000,18.000
6/4/2007,0.226,0.000,242.430,1.000,0.000,0.000,0.000
2/1/2007,0.440,0.092,245.380,2.000,0.000,0.000,0.000
10/12/2007,2.886,0.060,237.440,12.200,0.000,0.000,18.000
21/5/2007,0.226,0.054,234.520,1.000,0.000,0.000,0.000
19/10/2007,1.318,0.000,243.400,5.400,0.000,0.000,18.000
12/12/2007,0.572,0.104,243.030,2.400,0.000,0.000,0.000
23/2/2008,0.230,0.000,243.680,1.000,0.000,0.000,0.000
25/4/2007,0.112,0.000,237.610,0.600,0.000,0.000,0.000
3/9/2008,0.250,0.110,240.130,1.000,0.000,0.000,1.000
19/4/2008,1.514,0.056,239.780,6.400,0.000,0.000,18.000
16/8/2007,0.442,0.230,238.750,2.000,0.000,0.000,0.000
19/2/2007,2.878,0.154,234.200,12.200,0.000,1.000,17.000
22/12/2007,1.688,0.000,237.710,7.200,0.000,0.000,0.000
4/12/2007,1.432,0.114,245.490,5.800,0.000,2.000,18.000
8/6/2007,0.252,0.000,237.210,1.000,0.000,0.000,0.000
23/1/2007,4.234,0.000,238.620,17.600,0.000,0.000,17.000
9/10/2007,1.368,0.218,236.980,5.800,0.000,1.000,0.000
7/1/2007,0.256,0.068,247.380,1.200,0.000,0.000,0.000
16/11/2007,0.384,0.200,242.980,1.800,0.000,1.000,0.000
23/5/2007,1.212,0.066,233.590,5.200,0.000,0.000,17.000
11/7/2007,0.202,0.098,238.790,1.000,0.000,2.000,0.000
8/11/2008,2.334,0.082,238.730,9.800,2.000,0.000,0.000
1/3/2008,0.572,0.094,241.330,2.400,0.000,1.000,0.000
23/11/2007,1.348,0.054,239.320,5.600,0.000,0.000,18.000
20/12/2006,0.322,0.112,244.940,1.600,0.000,0.000,0.000
25/4/2007,1.106,0.046,232.710,4.600,0.000,0.000,17.000
20/2/2007,5.626,0.184,233.360,24.000,0.000,38.000,17.000
29/12/2006,1.600,0.000,239.790,6.600,0.000,0.000,18.000
29/12/2006,3.404,0.114,233.720,14.400,36.000,1.000,0.000
26/4/2007,1.346,0.000,232.480,5.800,0.000,0.000,16.000
4/2/2007,3.824,0.204,243.840,16.000,0.000,0.000,0.000
28/7/2007,0.220,0.132,239.440,1.000,0.000,0.000,0.000
25/11/2008,0.242,0.000,244.620,1.000,0.000,0.000,0.000
11/9/2008,0.148,0.000,239.760,0.600,0.000,0.000,0.000
15/10/2007,2.728,0.084,237.640,11.400,0.000,0.000,17.000
24/7/2008,0.270,0.000,241.580,1.000,0.000,0.000,0.000
1/4/2008,2.530,0.378,240.310,11.200,0.000,2.000,18.000
19/6/2008,2.128,0.114,239.000,9.200,0.000,29.000,1.000
23/4/2008,0.420,0.242,241.530,2.000,0.000,1.000,1.000
26/3/2008,0.970,0.134,237.090,4.200,1.000,1.000,0.000
17/2/2007,4.464,0.552,237.070,18.800,38.000,1.000,17.000
24/10/2008,0.512,0.334,243.650,2.400,0.000,2.000,0.000
2/11/2007,1.282,0.000,241.520,5.200,0.000,0.000,18.000
3/6/2008,0.228,0.092,238.030,1.000,0.000,0.000,1.000
13/2/2008,0.234,0.000,245.480,1.000,0.000,0.000,0.000
11/10/2008,1.712,0.300,237.060,7.200,0.000,2.000,18.000
23/3/2007,1.276,0.000,240.340,5.200,0.000,0.000,18.000
7/12/2007,1.522,0.194,244.120,6.200,0.000,0.000,18.000
20/9/2007,1.124,0.184,240.030,5.000,0.000,1.000,12.000
24/9/2008,0.410,0.104,240.170,1.800,0.000,0.000,0.000
18/5/2008,0.882,0.404,239.990,4.000,0.000,0.000,0.000
20/6/2008,0.314,0.212,240.490,1.600,0.000,0.000,1.000
24/4/2007,0.602,0.000,237.800,2.600,0.000,0.000,0.000
13/5/2007,1.924,0.364,233.390,8.400,0.000,1.000,17.000
23/1/2008,2.340,0.000,239.690,9.800,0.000,0.000,17.000
12/2/2008,1.440,0.104,244.790,5.800,0.000,0.000,19.000
27/7/2007,0.216,0.096,232.640,1.000,0.000,0.000,0.000
27/10/2008,0.206,0.052,243.350,0.800,0.000,0.000,0.000
9/3/2007,1.466,0.066,241.290,6.000,0.000,0.000,18.000
11/11/2007,0.328,0.116,242.190,1.400,0.000,0.000,0.000
28/7/2008,0.154,0.000,239.900,0.600,0.000,0.000,0.000
10/3/2008,0.228,0.000,244.400,1.000,0.000,0.000,0.000
21/12/2006,0.380,0.206,241.250,1.800,0.000,1.000,0.000
24/6/2007,1.762,0.086,241.080,7.200,0.000,1.000,18.000
16/5/2007,0.474,0.320,237.350,2.400,0.000,1.000,0.000
6/7/2008,1.458,0.260,240.490,6.000,1.000,0.000,19.000
7/10/2008,0.590,0.188,239.910,2.600,0.000,1.000,1.000
2/9/2007,2.120,0.000,238.350,9.800,13.000,0.000,18.000
13/7/2008,0.944,0.048,240.160,4.000,0.000,0.000,1.000
24/7/2007,0.280,0.174,234.110,1.400,0.000,0.000,0.000
2/8/2008,0.304,0.232,240.370,1.600,0.000,0.000,1.000
1/4/2007,1.440,0.144,242.030,6.000,0.000,1.000,18.000
15/3/2007,1.832,0.052,241.010,7.600,0.000,0.000,18.000
13/9/2008,0.602,0.202,242.130,2.800,0.000,0.000,1.000
3/2/2008,0.702,0.116,239.120,3.200,0.000,3.000,0.000
3/5/2008,0.294,0.000,243.660,1.200,0.000,0.000,1.000
2/6/2007,1.504,0.336,235.950,6.600,0.000,0.000,17.000
10/9/2008,0.212,0.080,239.120,1.000,0.000,0.000,1.000
11/2/2007,2.882,0.000,237.010,12.000,0.000,0.000,17.000
5/1/2008,3.168,0.000,233.640,13.600,1.000,0.000,17.000
28/2/2008,0.208,0.000,237.300,0.800,0.000,0.000,0.000
25/2/2008,0.322,0.110,241.170,1.400,0.000,0.000,0.000
22/11/2007,2.758,0.202,239.590,11.600,0.000,0.000,0.000
24/4/2007,1.192,0.068,231.850,5.000,0.000,0.000,16.000
23/12/2007,3.122,0.128,234.850,13.200,0.000,0.000,0.000
24/5/2007,0.320,0.086,234.610,1.400,0.000,0.000,0.000
7/9/2007,0.290,0.242,239.840,1.600,0.000,1.000,0.000
2/6/2008,0.160,0.000,238.750,0.600,0.000,0.000,1.000
7/10/2007,1.654,0.166,240.770,6.800,1.000,2.000,18.000
24/3/2007,1.958,0.078,240.550,8.200,0.000,0.000,18.000
21/1/2008,1.842,0.200,240.090,7.800,0.000,0.000,18.000
16/5/2007,0.566,0.172,234.890,2.600,0.000,0.000,0.000
5/9/2007,0.132,0.000,239.620,0.600,0.000,0.000,0.000
3/7/2007,1.992,0.206,240.660,8.200,0.000,2.000,18.000
4/2/2007,1.614,0.074,238.590,6.800,0.000,0.000,0.000
3/3/2007,0.208,0.000,237.600,0.800,0.000,0.000,0.000
29/5/2007,0.356,0.096,238.900,1.600,0.000,0.000,0.000
1/1/2008,2.352,0.000,241.060,9.600,0.000,0.000,18.000
9/11/2007,0.322,0.108,243.130,1.400,0.000,0.000,0.000
27/6/2008,2.748,0.076,237.940,11.600,0.000,0.000,18.000
24/2/2008,1.410,0.062,243.540,5.800,0.000,0.000,18.000
5/6/2008,0.264,0.092,237.400,1.200,0.000,1.000,1.000
1/12/2008,1.254,0.174,239.450,5.200,0.000,0.000,0.000
16/9/2007,0.514,0.124,241.450,2.200,0.000,0.000,0.000
2/12/2007,1.572,0.182,237.910,6.600,0.000,0.000,0.000
15/3/2007,1.298,0.000,237.890,5.400,0.000,0.000,17.000
26/3/2008,1.402,0.046,245.410,5.600,0.000,0.000,19.000
19/8/2008,0.662,0.124,239.850,2.800,0.000,0.000,10.000
17/1/2007,3.490,0.114,237.360,14.600,1.000,0.000,17.000
14/8/2007,0.274,0.226,237.180,1.400,0.000,0.000,0.000
17/3/2008,0.308,0.000,244.660,1.400,0.000,0.000,0.000
15/11/2008,2.976,0.046,240.930,12.400,1.000,0.000,18.000
6/1/2007,1.868,0.230,236.410,8.000,0.000,0.000,0.000
24/9/2007,0.744,0.304,238.540,3.400,0.000,0.000,0.000
8/1/2008,0.388,0.200,242.640,1.800,0.000,0.000,0.000
26/6/2007,0.202,0.114,242.440,1.000,0.000,1.000,0.000
16/3/2007,3.832,0.192,230.200,16.600,0.000,35.000,0.000
5/11/2007,1.304,0.000,240.450,5.400,0.000,0.000,18.000
22/8/2007,0.392,0.000,240.480,1.600,0.000,0.000,0.000
